-3.250282,-4.219362,8.372714
-2.851368,4.314283,1.464478
-4.284544,-3.830994,-3.088980
-4.183313,1.411695,-0.560352
-3.034406,-1.811098,-3.771354
-4.364691,5.912188,1.337680
-3.156347,-4.036045,-2.869626
-2.734652,-2.200668,-1.791361
-0.785791,1.939367,3.637669
-1.550738,-3.046124,7.407343
-0.482084,-0.051569,-1.084713
-4.527055,-3.884957,-3.345454
1.375366,-3.145926,12.430511
-0.942972,0.704748,-1.226127
-4.592497,0.957243,-1.378929
-1.154258,-3.019644,0.321689
-1.949319,-4.052012,-1.809915
-1.546893,0.423188,-2.420232
-0.309549,-0.070721,4.640715
2.055933,4.205498,5.319527
-2.323855,1.857071,1.169055
-1.200082,0.367952,3.997664
-2.469835,-4.886180,2.995315
-3.315676,2.970150,0.354072
-0.640802,1.090038,5.283394
-0.638599,3.038967,2.315213
-1.216553,0.587056,-2.264383
-2.588881,-4.361456,5.295056
-2.338937,-3.286366,0.506116
-4.661557,-0.127288,0.954348
-3.551125,-6.742613,-1.557539
-0.573016,6.486795,4.623986
-6.589833,-4.181895,-0.385336
-0.368503,-0.379866,4.222873
-1.042715,0.650452,2.107277
-2.825723,-1.443462,2.127339
-2.112166,-1.157669,1.951759
-2.420852,-4.547418,-1.091406
-1.447783,-1.002189,9.250382
-3.741498,-0.607812,0.749929
-6.411963,-1.322740,-1.958621
-0.229635,0.269451,-1.237188
-3.347356,-2.486197,-1.882462
-2.007172,0.486923,-3.366774
-1.402582,-2.860348,0.128029
-2.628684,-2.314723,2.560553
-1.974183,-3.369246,0.635991
-2.373178,7.569678,1.434359
-2.028557,3.138651,0.573906
-3.578423,-0.967713,-2.613440
-6.299571,-0.649947,-3.464873
-1.769601,-5.126276,8.521621
-1.861335,-1.670461,-1.232374
-3.557271,-0.210289,0.411789
-3.214627,-2.387732,6.054983
-2.792383,-2.540250,-2.152283
-0.789667,0.382543,2.682933
-2.605449,0.627577,-0.742858
-0.169212,0.094873,2.576201
1.517920,2.796163,5.943745
-3.907981,1.034866,-2.696858
-0.756982,-4.469286,-0.329069
-1.953458,-6.026685,3.925694
-2.225457,-4.700974,-0.848343
-3.078234,-8.525056,0.827180
-0.762030,-3.954574,-1.491458
-0.604621,0.593557,-0.915221
-0.546919,-0.153778,3.444865
-1.394428,-2.168111,1.079901
-1.680263,-0.561222,4.205627
-1.340765,-1.116072,7.052105
-2.606887,-1.851164,3.942749
-2.430399,-0.051563,9.096271
-1.969291,-1.073721,-2.564141
-1.432446,0.948191,-2.882485
-3.536910,1.872713,-1.300317
-5.749775,-0.561068,-1.120991
-2.730502,-3.074532,-2.102954
-1.374415,-0.291968,6.913161
-1.623572,-1.274292,-1.228227
-1.200045,-2.059293,-1.284185
-0.959790,-0.323948,7.101484
-2.265277,-4.790029,3.510617
-1.425240,-6.512225,3.866873
-5.212970,1.348067,-1.005938
-2.050044,-2.233763,0.339399
-6.888629,-1.348460,-1.410822
-0.107384,3.453316,1.723465
-0.399360,0.742621,1.273493
-3.495064,-5.245693,2.522170
-4.230190,-2.521191,-2.193867
-0.757844,4.809327,2.969106
-2.801950,0.694413,4.464975
-1.791493,-1.338235,11.434900
0.888633,3.085231,2.598252
-1.015009,1.046816,3.016564
-2.020156,-4.094600,11.017591
-1.989940,1.331045,3.279699
-1.244640,-4.823758,5.949384
-1.709081,-0.085720,4.616438
-3.256392,-1.884863,-1.955437
-1.603140,-4.789891,2.051901
-0.774578,0.898503,2.511054
-2.404278,-0.863934,1.890863
-1.468059,-4.234024,2.061810
-2.405742,-2.096819,4.498235
-0.645330,-3.497719,-0.980710
-2.131281,-3.973270,0.496594
-1.332181,0.467217,3.670451
-2.698463,2.349687,0.260136
-2.385151,-5.217509,-0.696707
-3.009907,-3.193173,-0.304415
-0.549086,0.890254,3.840041
-2.701445,-3.664509,-0.901530
-2.108439,-2.581981,-1.187746
-2.688459,3.648109,0.782572
-1.404465,4.787121,3.210263
-4.166912,3.665037,-0.968522
-1.044518,-4.853243,6.658860
-2.864393,-0.759063,-1.151544
-3.533385,1.512252,-0.326720
-0.134617,0.240659,-0.220224
1.124246,3.844093,3.788643
-1.690246,-5.117341,3.417815
-2.739424,-2.775566,6.533383
-1.884984,-6.429193,-0.387630
0.034772,-0.583567,3.613528
-3.438481,-6.385154,-1.318930
-2.164181,-4.124322,-0.412905
-2.982629,-6.762317,4.380143
-1.317585,2.177043,3.466642
-2.680315,-1.748120,3.867102
-1.462013,-4.150661,-0.941287
-3.931590,-2.423227,-2.034063
-2.619428,-4.609680,6.108947
-0.596406,1.066392,3.117514
-0.127613,-0.603895,5.790130
-2.493707,-2.388497,4.707418
-3.204145,1.769389,-0.206461
-1.260397,-4.657226,9.092093
-2.569895,-2.606128,-2.372831
-2.238451,2.019854,0.874089
-1.650868,4.263319,0.894616
-2.974912,-2.681973,-0.732244
-2.014888,-2.396776,5.636356
-1.146387,-5.795004,4.177745
-3.196326,-1.179710,-1.992685
-3.166483,-1.258840,3.574498
-1.840397,-4.768647,6.238687
-4.771929,-0.508228,-2.966810
-3.069074,1.384828,-1.265402
-1.109234,-1.642724,-0.371627
-4.870359,1.428772,-4.925067
0.281215,0.921348,4.040879
-0.291208,5.828984,1.514026
-3.237591,-4.583315,-0.964040
-0.897647,-0.861657,-0.295400
-2.187360,-5.490335,3.197211
-2.240781,-1.885851,-2.066435
-2.219512,0.145022,5.027632
-3.633327,-1.600985,4.176843
-2.933134,-1.684250,-1.968495
-4.038747,-4.188573,7.379765
-1.322478,6.229681,2.983959
-1.695158,0.458098,3.776726
0.552979,-0.745565,4.394816
-4.035860,-2.071310,1.465023
-0.760037,-0.665691,4.612950
-4.221329,-2.689120,-3.130911
-5.225257,-1.200494,-1.891828
-4.309248,0.145349,-1.689155
-0.204427,-0.786151,7.873243
-3.862756,0.584604,-2.018473
0.134882,4.301610,6.538538
-1.432904,-5.177612,-1.229500
-2.264928,1.117658,2.310206
-1.401059,1.144229,2.843765
-0.294990,0.343951,-0.223876
-3.550359,-3.111406,-2.307533
-3.468937,-4.685366,6.299343
-3.941869,-1.305386,-2.741350
-2.650197,-5.282307,3.415910
-3.054509,-4.569475,0.246270
-1.872783,-0.413908,1.185561
0.020051,0.101093,-0.348671
-2.833235,-5.576493,-2.679836
0.838922,2.880447,2.681572
-2.743355,-1.843203,2.545466
0.473377,3.495722,5.015405
-0.433105,0.466992,-0.867428
-2.641125,-1.231441,-3.324683
-0.738624,-5.614054,1.298516
-5.009937,-4.362418,-3.368446
-1.382957,-6.588523,5.270064
-2.504599,-4.874552,-1.637498
-1.254182,4.328787,7.245975
0.323292,2.273280,3.261629
-1.965961,0.021711,3.883857
-2.477542,-2.004761,2.047317
0.037594,-0.374804,4.650547
-0.486396,0.570958,-0.946648
-3.868868,1.069845,0.523951
-1.102153,-4.730228,9.446430
-0.526406,3.169885,1.806872
-0.306028,2.535523,0.365156
-0.386155,-0.664120,3.295756
-1.010478,-2.002856,-0.683016
-4.037755,1.589932,3.013154
-0.855810,-2.393257,9.160131
-1.222530,0.909357,-2.006460
-4.781246,4.439834,4.864841
-2.418679,-3.239240,0.409233
-0.540742,0.464895,-1.113804
-1.336022,8.433599,4.780613
-2.918030,-7.466907,-1.460100
-0.850497,-0.723048,5.756497
0.226378,3.311826,2.009774
-2.716176,-2.996486,8.198608
-0.472968,0.048198,7.398139
-0.120916,0.082812,-0.918955
-1.696343,-2.694402,-0.106015
-1.276333,-1.872196,-2.953244
-4.265026,1.618302,-0.696291
-1.827980,-3.015573,-0.929929
-1.713605,-3.395161,-1.684431
-2.628733,-1.993345,2.365237
-0.249439,1.843763,2.586431
-5.347381,-1.375781,-1.533103
0.387816,-1.019135,5.545530
-1.505585,2.924824,2.298352
-1.965005,1.362401,-0.486426
-3.830344,0.763090,0.552680
-1.410846,0.797027,-2.078934
-0.333741,0.006464,-0.958374
-1.303439,-0.105377,5.237329
-2.449685,0.487953,8.041061
-0.974445,-1.706498,-0.132538
-0.517195,-0.081529,-0.466860
-4.498023,-7.690831,6.668619
-0.543175,4.668372,1.759562
1.235989,3.196693,2.633971
-3.213028,-4.911185,4.601571
0.507480,3.379339,3.764545
0.646356,0.915092,4.026359
-0.538210,0.977139,1.932700
-0.932762,-0.021852,5.320098
-3.415791,1.806215,-0.305339
-4.580053,-4.198414,-0.833386
-3.791126,-5.969595,0.431000
-1.536873,-0.426742,3.367804
-0.816088,-4.644705,3.367870
-1.904655,-4.104440,-2.531464
-5.593630,-3.152404,-4.394141
-1.231839,0.418650,-2.149758
-2.025451,-3.630590,6.012529
-3.665385,-1.019041,-2.427015
-0.724117,-1.460499,10.520783
-1.028161,-5.531760,0.750464
-0.349198,-5.070090,5.200719
-1.224959,-0.486018,8.253909
-1.694489,-3.105048,4.390806
-1.661837,-2.036149,4.647225
-1.070546,0.597174,-1.961496
0.052912,1.806336,3.721589
-1.855137,-3.523551,-1.317694
-3.905734,-2.611080,-3.056938
-3.608012,-2.693691,3.575997
-0.111808,1.436235,6.182905
-5.037783,-0.794348,-0.891246
-1.335710,-3.904299,8.865077
0.019733,-0.605924,5.153727
-1.426392,-2.088090,-0.070429
-0.379997,0.149412,-0.728819
-1.234500,-1.213573,10.563718
-1.872057,-4.716814,8.376121
-3.589720,-3.243070,-3.362918
-3.049842,-4.506788,0.384285
-0.024565,-0.051415,3.232168
-2.784121,-1.891660,-2.413547
-3.158545,-7.181693,6.662129
-2.610816,-1.336782,2.945836
-6.299406,-1.404972,-1.198758
-2.573267,1.576678,-2.672246
0.274954,2.413556,2.595238
-2.167085,-3.442837,-1.483769
-1.067884,-0.658273,3.692034
-0.935168,0.429526,-2.258692
-1.704509,-5.680576,3.450518
-2.726983,-7.530241,1.693149
-1.722782,0.454140,4.256625
-2.378752,-3.609028,-0.896798
-1.161040,0.718255,-1.968037
-0.306084,-0.087154,-0.789718
0.102463,4.906209,3.015762
-1.473769,0.534901,4.505537
-2.149073,1.407443,4.226737
-1.166644,2.057320,3.028296
-1.919250,1.128756,2.585614
-3.109156,3.631296,-0.156929
-1.219078,-2.151888,9.709985
-1.803848,-5.401909,7.067414
-4.994984,-0.747532,-0.792083
-1.733801,0.520703,4.066003
-4.163273,-4.579218,-3.978304
-2.111389,0.624051,-3.130772
-0.946870,0.938655,-1.293695
-2.707143,-1.750479,3.259916
-2.963375,0.686172,6.454088
0.049354,1.344497,4.979216
-0.160407,0.247303,-0.750377
-0.507872,-0.132019,3.976117
-0.375283,-0.057468,3.031261
-4.394873,-1.077386,-3.089998
0.287237,-1.653503,7.735408
-0.633232,0.504759,-0.522120
-2.267625,-5.840306,0.552838
-2.479739,1.668518,0.527452
-1.655106,-5.250637,-1.065226
-1.612274,-2.978065,-1.650341
-2.158543,-5.326692,-1.471838
-0.437214,0.217286,-1.167130
-0.028072,-1.236461,6.720250
-1.340889,-5.045734,0.278769
-1.760023,-2.281274,3.979214
-2.805994,-4.504117,-3.549030
-0.888833,0.274168,3.875053
-0.490564,-0.880408,5.390227
-1.186822,1.054035,-2.091312
0.006768,-1.388622,5.957415
-3.681294,-5.897696,-2.844802
-3.415045,-3.606217,-3.676766
-3.350557,-5.461607,4.088593
-1.099444,-2.008086,1.095531
-6.531184,-0.351681,-2.098671
-2.063695,1.099303,-0.220505
-0.472348,0.097235,-0.329130
-4.867467,-0.349314,-3.147812
-1.939112,-5.284966,0.831091
-2.547863,-5.468788,-1.301547
-1.942763,0.252856,7.109050
-1.791211,-1.674744,7.695662
-0.191407,-4.520415,7.377618
-3.984237,2.626940,-0.831342
-2.606353,-3.297717,-3.188060
-2.199390,-4.761391,-1.164926
-2.435115,-4.927382,-0.574789
-0.726351,0.252861,-1.429704
-2.799202,4.309299,0.535262
-2.804337,-3.431320,-0.695230
-2.686363,-5.602031,0.713409
-3.172728,2.083749,5.155089
-2.764390,-1.404583,3.670166
-2.284725,-3.683189,-0.392078
-4.795637,-2.139416,-3.828696
-2.790396,-4.415531,6.893462
-1.009626,0.819379,-1.202088
-3.078262,-5.872078,-0.483045
-3.939765,-3.204245,5.510386
-1.281866,-5.704171,3.497693
0.623764,8.274307,8.016843
-7.407011,0.319864,-0.873638
-1.285254,0.635710,-2.949394
0.844907,4.189580,4.438525
